0.01,0.0073,1,0,0,0,-0.4088,0
0.01,0.008,1,0.0007,0.069,6.8671,-0.4099,-0.0012
0.01,0.0096,1,0.0023,0.156,8.6542,-0.4129,-0.0042
0.01,0.0122,0.9999,0.0049,0.2609,10.4418,-0.4185,-0.0097
0.01,0.0159,0.9999,0.0086,0.3662,10.4828,-0.4268,-0.0181
0.01,0.0206,0.9999,0.0133,0.4715,10.4841,-0.438,-0.0292
0.01,0.0264,0.9998,0.0191,0.5768,10.4856,-0.4519,-0.0432
0.01,0.0331,0.9998,0.0258,0.6812,10.6519,-0.4685,-0.0597
0.01,0.041,0.9997,0.0337,0.7846,10.2747,-0.4878,-0.079
0.01,0.0497,0.9996,0.0424,0.8899,10.6727,-0.5099,-0.1012
0.01,0.0597,0.9995,0.0524,0.9938,10.3144,-0.5349,-0.1261
0.01,0.0708,0.9994,0.0635,1.0997,10.5419,-0.5629,-0.1542
0.01,0.0827,0.9993,0.0754,1.2049,10.6166,-0.5936,-0.1849
0.01,0.0959,0.9992,0.0886,1.3089,10.3511,-0.6272,-0.2184
0.01,0.1101,0.999,0.1028,1.4148,10.5529,-0.6638,-0.2551
0.01,0.1251,0.9988,0.1178,1.52,10.6146,-0.7032,-0.2944
0.01,0.1414,0.9986,0.1341,1.624,10.3794,-0.7455,-0.3367
0.01,0.1587,0.9984,0.1514,1.7298,10.5675,-0.7909,-0.3822
0.01,0.1771,0.9981,0.1698,1.8351,10.5319,-0.8393,-0.4306
0.01,0.1965,0.9978,0.1892,1.9404,10.5378,-0.8907,-0.482
0.01,0.2169,0.9975,0.2096,2.0456,10.5441,-0.9452,-0.5364
0.01,0.2385,0.9971,0.2312,2.1508,10.4698,-1.0029,-0.5941
0.01,0.2609,0.9967,0.2537,2.2571,10.6839,-1.0637,-0.6549
0.01,0.2846,0.9962,0.2773,2.3617,10.4453,-1.1276,-0.7188
0.01,0.3093,0.9957,0.302,2.4679,10.6186,-1.1949,-0.7861
0.01,0.3349,0.9951,0.3277,2.5735,10.5848,-1.2653,-0.8566
0.01,0.3618,0.9945,0.3545,2.679,10.5192,-1.3392,-0.9305
0.01,0.3896,0.9938,0.3824,2.7855,10.6476,-1.4166,-1.0079
0.01,0.4185,0.993,0.4113,2.8914,10.6147,-1.4973,-1.0885
0.01,0.4485,0.9922,0.4413,2.9972,10.5532,-1.5815,-1.1728
0.01,0.4795,0.9913,0.4723,3.1039,10.6804,-1.6694,-1.2607
0.01,0.5115,0.9903,0.5043,3.2101,10.6484,-1.7607,-1.3519
0.01,0.5446,0.9893,0.5375,3.316,10.5904,-1.8557,-1.4469
0.01,0.5789,0.9881,0.5718,3.4227,10.6486,-1.9547,-1.546
0.01,0.6142,0.9868,0.607,3.5299,10.7321,-2.0576,-1.6488
0.01,0.6506,0.9855,0.6434,3.6364,10.6336,-2.1643,-1.7555
0.01,0.6879,0.984,0.6808,3.7438,10.7613,-2.275,-1.8662
0.01,0.7263,0.9824,0.7193,3.8504,10.6642,-2.3896,-1.9809
0.01,0.7659,0.9806,0.7589,3.9577,10.726,-2.5086,-2.0999
0.01,0.8066,0.9788,0.7996,4.0653,10.7438,-2.632,-2.2232
0.01,0.8482,0.9768,0.8413,4.1734,10.8285,-2.7596,-2.3508
0.01,0.8909,0.9746,0.884,4.2806,10.7341,-2.8914,-2.4827
0.01,0.9348,0.9723,0.928,4.3882,10.7342,-3.0282,-2.6194
0.01,0.9797,0.9698,0.9729,4.4974,10.9332,-3.1696,-2.7609
0.01,1.0257,0.9672,1.0191,4.6049,10.7296,-3.3158,-2.9071
0.01,1.0727,0.9643,1.0661,4.7145,10.977,-3.4669,-3.0582
0.01,1.1209,0.9613,1.1144,4.8223,10.7738,-3.623,-3.2143
0.01,1.1701,0.958,1.1637,4.9319,10.9586,-3.7844,-3.3757
0.01,1.2203,0.9545,1.2141,5.0412,10.9358,-3.951,-3.5422
0.01,1.2716,0.9509,1.2655,5.1506,10.9614,-4.1228,-3.7141
0.01,1.3241,0.9469,1.3181,5.2598,10.9226,-4.3003,-3.8915
0.01,1.3777,0.9427,1.3719,5.37,11.0002,-4.4838,-4.0751
0.01,1.4323,0.9383,1.4266,5.4809,11.0957,-4.6732,-4.2645
0.01,1.488,0.9335,1.4826,5.591,11.0105,-4.8687,-4.4599
0.01,1.5447,0.9285,1.5395,5.7025,11.1587,-5.0703,-4.6615
0.01,1.6027,0.9231,1.5978,5.8127,11.0088,-5.2785,-4.8697
0.01,1.6617,0.9175,1.657,5.9255,11.2783,-5.4933,-5.0846
0.01,1.7217,0.9115,1.7173,6.0368,11.1444,-5.7148,-5.306
0.01,1.783,0.9051,1.7789,6.1487,11.1672,-5.9436,-5.5348
0.01,1.8452,0.8984,1.8415,6.2625,11.3932,-6.1796,-5.7708
0.01,1.9085,0.8913,1.9053,6.3745,11.1926,-6.4229,-6.0141
0.01,1.973,0.8837,1.9701,6.4886,11.4096,-6.674,-6.2653
0.01,2.0385,0.8758,2.0361,6.6025,11.3995,-6.9329,-6.5242
0.01,2.1051,0.8674,2.1032,6.7162,11.3765,-7.2,-6.7913
0.01,2.1729,0.8585,2.1716,6.8311,11.4794,-7.4758,-7.0671
0.01,2.2417,0.8491,2.241,6.947,11.5985,-7.7603,-7.3515
0.01,2.3115,0.8392,2.3116,7.0622,11.5236,-8.0536,-7.6448
0.01,2.3827,0.8288,2.3835,7.178,11.5642,-8.3566,-7.9478
0.01,2.4548,0.8178,2.4564,7.2962,11.819,-8.6693,-8.2605
0.01,2.5279,0.8063,2.5305,7.4129,11.689,-8.9914,-8.5827
0.01,2.6023,0.7941,2.6058,7.5304,11.7361,-9.3241,-8.9154
0.01,2.6777,0.7813,2.6823,7.6496,11.9307,-9.6675,-9.2588
0.01,2.7542,0.7677,2.76,7.7683,11.8624,-10.022,-9.6132
0.01,2.8318,0.7536,2.8389,7.8889,12.0643,-10.3877,-9.979
0.01,2.9104,0.7386,2.9189,8.0088,11.9978,-10.7651,-10.3563
0.01,2.9902,0.7229,3.0002,8.1301,12.1326,-11.1547,-10.746
0.01,3.071,0.7064,3.0827,8.2522,12.2075,-11.557,-11.1482
0.01,3.1531,0.689,3.1666,8.3744,12.2087,-11.9725,-11.5638
0.01,3.236,0.6708,3.2515,8.4994,12.5081,-12.4014,-11.9926
0.01,3.3201,0.6517,3.3377,8.6224,12.3027,-12.8439,-12.4352
0.01,3.4052,0.6316,3.4252,8.7477,12.5213,-13.3012,-12.8925
0.01,3.4914,0.6105,3.5139,8.8745,12.6887,-13.7733,-13.3645
0.01,3.5787,0.5883,3.604,9.0001,12.5495,-14.261,-13.8522
0.01,3.667,0.5651,3.6953,9.1295,12.9433,-14.7647,-14.3559
0.01,3.7562,0.5408,3.7878,9.2576,12.8146,-15.2843,-14.8756
0.01,3.8466,0.5152,3.8817,9.3866,12.8994,-15.8213,-15.4125
0.01,3.9379,0.4884,3.9769,9.5182,13.1544,-16.3759,-15.9671
0.01,4.0303,0.4603,4.0734,9.6492,13.0957,-16.9487,-16.5399
0.01,4.1236,0.4309,4.1712,9.7827,13.3575,-17.5401,-17.1313
0.01,4.2178,0.4001,4.2704,9.9157,13.2963,-18.1505,-17.7418
0.01,4.3127,0.3679,4.3706,10.0232,10.7592,-18.78,-18.3713
0.01,4.4068,0.3348,4.4704,9.9777,-4.555,-19.423,-19.0142
0.01,4.4999,0.3008,4.5694,9.9024,-7.5279,-20.0734,-19.6646
0.01,4.5918,0.2661,4.6677,9.8282,-7.416,-20.7301,-20.3214
0.01,4.6826,0.2306,4.7652,9.7568,-7.1483,-21.3931,-20.9844
0.01,4.7725,0.1942,4.8622,9.6871,-6.9653,-22.0626,-21.6539
0.01,4.8613,0.1571,4.9584,9.6217,-6.5394,-22.7385,-22.3298
0.01,4.949,0.1192,5.0539,9.558,-6.3673,-23.4201,-23.0113
0.01,5.0357,0.0805,5.1489,9.496,-6.1993,-24.1076,-23.6989
0.01,5.1214,0.0409,5.2433,9.4374,-5.863,-24.8014,-24.3927
0.01,5.2061,0.0006,5.3371,9.3821,-5.5293,-25.5008,-25.0921
0.01,5.2899,-0.0405,5.4304,9.3274,-5.4642,-26.2056,-25.7969
0.01,5.3725,-0.0824,5.5231,9.2771,-5.0446,-26.9155,-26.5067
0.01,5.4543,-0.1251,5.6154,9.2262,-5.0812,-27.6308,-27.222
0.01,5.5352,-0.1687,5.7072,9.1805,-4.5714,-28.3518,-27.9431
0.01,5.6151,-0.213,5.7986,9.1361,-4.4338,-29.0778,-28.6691
0.01,5.694,-0.2581,5.8895,9.0951,-4.1117,-29.8079,-29.3992
0.01,5.772,-0.304,5.98,9.0533,-4.1725,-30.5424,-30.1337
0.01,5.8491,-0.3508,6.0702,9.0157,-3.7575,-31.2822,-30.8735
0.01,5.9254,-0.3984,6.1601,8.9813,-3.4406,-32.0265,-31.6177
0.01,6.0006,-0.4468,6.2495,8.9481,-3.3206,-32.7743,-32.3655
0.01,6.0749,-0.4959,6.3386,8.9171,-3.1053,-33.5254,-33.1166
0.01,6.1485,-0.5459,6.4276,8.8861,-3.0912,-34.2806,-33.8719
0.01,6.2211,-0.5967,6.5162,8.8614,-2.4789,-35.0397,-34.6309
0.01,6.2927,-0.6483,6.6045,8.8367,-2.4715,-35.8011,-35.3923
0.01,6.3636,-0.7008,6.6927,8.812,-2.468,-36.5657,-36.157
0.01,6.4336,-0.754,6.7805,8.7935,-1.8522,-37.3333,-36.9245
0.01,6.5027,-0.8081,6.8683,8.7728,-2.0604,-38.1034,-37.6946
0.01,6.5709,-0.863,6.9559,8.7584,-1.4429,-38.8757,-38.467
0.01,6.6383,-0.9187,7.0433,8.7418,-1.6584,-39.65,-39.2412
0.01,6.7048,-0.9752,7.1306,8.7314,-1.0389,-40.4258,-40.017
0.01,6.7704,-1.0326,7.2177,8.7188,-1.261,-41.2028,-40.7941
0.01,6.8353,-1.0908,7.3049,8.7103,-0.8515,-41.9819,-41.5732
0.01,6.8993,-1.1498,7.392,8.7048,-0.5478,-42.7622,-42.3535
0.01,6.9624,-1.2097,7.4789,8.7003,-0.4567,-43.5427,-43.1339
0.01,7.0247,-1.2704,7.5659,8.6966,-0.367,-44.3236,-43.9149
0.01,7.0861,-1.332,7.6529,8.696,-0.0642,-45.1052,-44.6965
0.01,7.1467,-1.3943,7.7399,8.6983,0.2389,-45.8866,-45.4779
0.01,7.2065,-1.4575,7.8268,8.7005,0.2206,-46.6674,-46.2586
0.01,7.2654,-1.5216,7.9139,8.7058,0.5234,-47.4478,-47.0391
0.01,7.3235,-1.5865,8.001,8.713,0.7196,-48.2276,-47.8188
0.01,7.3808,-1.6523,8.0882,8.7221,0.916,-49.0063,-48.5976
0.01,7.4372,-1.7189,8.1755,8.7333,1.113,-49.7837,-49.375
0.01,7.4929,-1.7864,8.2631,8.7453,1.2037,-50.56,-50.1512
0.01,7.5477,-1.8547,8.3506,8.7625,1.7225,-51.3342,-50.9255
0.01,7.6017,-1.9239,8.4384,8.7775,1.495,-52.1061,-51.6973
0.01,7.6549,-1.9941,8.5265,8.7966,1.9076,-52.8764,-52.4677
0.01,7.7073,-2.0651,8.6147,8.8187,2.2149,-53.6444,-53.2356
0.01,7.7588,-2.1369,8.703,8.8418,2.3122,-54.409,-54.0002
0.01,7.8095,-2.2096,8.7917,8.8659,2.4104,-55.1705,-54.7618
0.01,7.8594,-2.2833,8.8807,8.8932,2.7204,-55.9293,-55.5206
0.01,7.9084,-2.3577,8.9699,8.9234,3.032,-56.6845,-56.2757
0.01,7.9567,-2.4331,9.0594,8.9538,3.0325,-57.4356,-57.0269
0.01,8.0042,-2.5095,9.1493,8.9862,3.2426,-58.1838,-57.775
0.01,8.0508,-2.5868,9.2395,9.0239,3.7633,-58.9279,-58.5192
0.01,8.0966,-2.6649,9.3301,9.0606,3.6714,-59.6673,-59.2586
0.01,8.1416,-2.7439,9.4211,9.1004,3.9889,-60.4023,-59.9935
0.01,8.1859,-2.824,9.5126,9.1415,4.1063,-61.133,-60.7243
0.01,8.2292,-2.9049,9.6043,9.1877,4.628,-61.8588,-61.45
0.01,8.2718,-2.9868,9.6967,9.2323,4.4531,-62.5794,-62.1706
0.01,8.3136,-3.0698,9.7896,9.2811,4.875,-63.2956,-62.8868
0.01,8.3546,-3.1536,9.8829,9.3331,5.2014,-64.0067,-63.5979
0.01,8.3948,-3.2384,9.9767,9.3864,5.3358,-64.7119,-64.3032
0.01,8.4341,-3.3243,10.0711,9.4411,5.4722,-65.4116,-65.0028
0.01,8.4727,-3.4111,10.1662,9.4992,5.803,-66.106,-65.6973
0.01,8.5104,-3.499,10.2618,9.5606,6.1368,-66.7945,-66.3858
0.01,8.5473,-3.5878,10.358,9.6225,6.1915,-67.4769,-67.0682
0.01,8.5835,-3.6777,10.4549,9.6878,6.5278,-68.1535,-67.7448
0.01,8.6187,-3.7686,10.5523,9.7564,6.8678,-68.8237,-68.4149
0.01,8.6532,-3.8606,10.6506,9.8249,6.8456,-69.4878,-69.079
0.01,8.6869,-3.9537,10.7497,9.8986,7.367,-70.1461,-69.7373
0.01,8.7198,-4.0478,10.8493,9.9747,7.626,-70.7975,-70.3887
0.01,8.7517,-4.1428,10.9496,10.013,3.8216,-71.4414,-71.0327
0.01,8.7823,-4.237,11.0486,9.9054,-10.7667,-72.0717,-71.6629
0.01,8.8114,-4.3303,11.1463,9.7714,-13.4052,-72.6824,-72.2736
0.01,8.8392,-4.4226,11.2427,9.6375,-13.3786,-73.2744,-72.8657
0.01,8.8657,-4.5138,11.3377,9.507,-13.0596,-73.8478,-73.439
0.01,8.8909,-4.6042,11.4315,9.3735,-13.3323,-74.4033,-73.9946
0.01,8.915,-4.6935,11.524,9.2449,-12.8626,-74.9419,-74.5331
0.01,8.9379,-4.7816,11.615,9.1158,-12.9279,-75.463,-75.0542
0.01,8.9597,-4.8688,11.7049,8.9861,-12.968,-75.9679,-75.5591
0.01,8.9805,-4.9549,11.7935,8.8595,-12.6608,-76.4574,-76.0487
0.01,9.0003,-5.0399,11.8808,8.733,-12.6502,-76.9316,-76.5228
0.01,9.0191,-5.124,11.9669,8.6067,-12.6281,-77.391,-76.9823
0.01,9.037,-5.2068,12.0517,8.4826,-12.4111,-77.8362,-77.4275
0.01,9.0541,-5.2888,12.1354,8.3572,-12.5247,-78.2679,-77.8591
0.01,9.0702,-5.3695,12.2178,8.2353,-12.1855,-78.6863,-78.2775
0.01,9.0856,-5.4492,12.2989,8.1122,-12.3121,-79.0914,-78.6827
0.01,9.1002,-5.5277,12.3787,7.9906,-12.17,-79.484,-79.0752
0.01,9.1141,-5.6052,12.4575,7.8689,-12.1568,-79.8646,-79.4559
0.01,9.1273,-5.6815,12.5349,7.7493,-11.9659,-80.2337,-79.8249
0.01,9.1398,-5.7568,12.6113,7.629,-12.024,-80.5914,-80.1826
0.01,9.1516,-5.8309,12.6863,7.5107,-11.8413,-80.938,-80.5292
0.01,9.1628,-5.9041,12.7603,7.391,-11.9532,-81.2742,-80.8654
0.01,9.1735,-5.976,12.833,7.2746,-11.6611,-81.6002,-81.1914
0.01,9.1835,-6.0469,12.9046,7.1561,-11.8376,-81.9162,-81.5074
0.01,9.1931,-6.1165,12.9749,7.0407,-11.5561,-82.2225,-81.8137
0.01,9.2021,-6.1853,13.0442,6.9227,-11.7796,-82.5196,-82.1109
0.01,9.2106,-6.2527,13.1122,6.809,-11.3972,-82.8078,-82.399
0.01,9.2187,-6.3192,13.1792,6.692,-11.6795,-83.0872,-82.6784
0.01,9.2263,-6.3846,13.245,6.5784,-11.3564,-83.3584,-82.9496
0.01,9.2335,-6.4488,13.3096,6.4636,-11.4812,-83.6212,-83.2125
0.01,9.2403,-6.512,13.3732,6.3497,-11.3793,-83.8762,-83.4674
0.01,9.2467,-6.5739,13.4354,6.237,-11.2955,-84.1231,-83.7144
0.01,9.2527,-6.6348,13.4966,6.123,-11.4041,-84.3625,-83.9538
0.01,9.2584,-6.6948,13.5569,6.0102,-11.2491,-84.5952,-84.1865
0.01,9.2637,-6.7535,13.6158,5.8991,-11.1306,-84.8207,-84.4119
0.01,9.2687,-6.8111,13.6737,5.7861,-11.2951,-85.0391,-84.6303
0.01,9.2734,-6.8676,13.7304,5.6751,-11.1082,-85.2508,-84.8421
0.01,9.2779,-6.9231,13.786,5.5634,-11.1737,-85.4561,-85.0474
0.01,9.282,-6.9775,13.8406,5.4523,-11.0876,-85.6554,-85.2466
0.01,9.2859,-7.0307,13.894,5.3422,-11.0215,-85.8484,-85.4396
0.01,9.2895,-7.0829,13.9463,5.2314,-11.0874,-86.0352,-85.6265
0.01,9.2929,-7.134,13.9975,5.1214,-11.0064,-86.2164,-85.8076
0.01,9.296,-7.184,14.0476,5.0115,-10.9815,-86.3919,-85.9832
0.01,9.299,-7.233,14.0966,4.902,-10.9578,-86.562,-86.1533
0.01,9.3017,-7.281,14.1447,4.7919,-10.9682,-86.727,-86.3182
0.01,9.3043,-7.3277,14.1915,4.6838,-10.8271,-86.8866,-86.4779
0.01,9.3066,-7.3733,14.2371,4.5745,-10.9457,-87.0407,-86.632
0.01,9.3088,-7.4179,14.2818,4.4654,-10.9043,-87.19,-86.7813
0.01,9.3109,-7.4614,14.3254,4.3574,-10.8021,-87.3345,-86.9258
0.01,9.3127,-7.504,14.3679,4.2485,-10.8653,-87.4744,-87.0656
0.01,9.3145,-7.5453,14.4094,4.1408,-10.7674,-87.6096,-87.2009
0.01,9.3161,-7.5855,14.4496,4.033,-10.8028,-87.74,-87.3313
0.01,9.3175,-7.6248,14.4888,3.9249,-10.8144,-87.866,-87.4572
0.01,9.3189,-7.663,14.5271,3.8173,-10.7477,-87.9878,-87.5791
0.01,9.3201,-7.7,14.5641,3.7104,-10.7081,-88.1053,-87.6965
0.01,9.3212,-7.736,14.6001,3.6027,-10.7693,-88.2185,-87.8097
0.01,9.3222,-7.771,14.6351,3.4955,-10.7057,-88.3278,-87.919
0.01,9.3232,-7.8049,14.6691,3.3884,-10.6925,-88.4331,-88.0244
0.01,9.324,-7.8377,14.7018,3.282,-10.6601,-88.5344,-88.1256
0.01,9.3248,-7.8695,14.7337,3.1742,-10.7372,-88.6319,-88.2231
0.01,9.3254,-7.9002,14.7644,3.0684,-10.5912,-88.7256,-88.3168
0.01,9.3261,-7.9297,14.7939,2.9615,-10.6972,-88.8153,-88.4066
0.01,9.3266,-7.9583,14.8225,2.8552,-10.6389,-88.9014,-88.4927
0.01,9.3271,-7.9857,14.8499,2.7491,-10.6298,-88.9839,-88.5752
0.01,9.3275,-8.0123,14.8765,2.6422,-10.6323,-89.0631,-88.6544
0.01,9.3279,-8.0376,14.9018,2.5369,-10.5531,-89.1388,-88.73
0.01,9.3282,-8.0618,14.926,2.4307,-10.6538,-89.2106,-88.8019
0.01,9.3285,-8.0851,14.9494,2.3243,-10.6052,-89.2793,-88.8706
0.01,9.3288,-8.1074,14.9716,2.2186,-10.543,-89.3448,-88.9361
0.01,9.329,-8.1285,14.9927,2.1127,-10.5844,-89.4069,-88.9982
0.01,9.3292,-8.1485,15.0128,2.007,-10.5797,-89.4656,-89.0569
0.01,9.3294,-8.1675,15.0317,1.9017,-10.576,-89.521,-89.1122
0.01,9.3295,-8.1855,15.0497,1.7957,-10.5654,-89.5733,-89.1645
0.01,9.3296,-8.2024,15.0667,1.6904,-10.5185,-89.6225,-89.2138
0.01,9.3297,-8.2182,15.0825,1.5851,-10.5633,-89.6685,-89.2598
0.01,9.3298,-8.2331,15.0973,1.4791,-10.5431,-89.7115,-89.3027
0.01,9.3298,-8.2469,15.1111,1.3738,-10.509,-89.7515,-89.3427
0.01,9.3299,-8.2595,15.1237,1.2686,-10.5567,-89.7883,-89.3795
0.01,9.3299,-8.2712,15.1354,1.1627,-10.5218,-89.8221,-89.4133
0.01,9.3299,-8.2818,15.146,1.0575,-10.5062,-89.853,-89.4442
0.01,9.33,-8.2912,15.1555,0.9527,-10.5599,-89.8807,-89.4719
0.01,9.33,-8.2998,15.164,0.8471,-10.5005,-89.9055,-89.4967
0.01,9.33,-8.3071,15.1714,0.7425,-10.517,-89.9274,-89.5187
0.01,9.33,-8.3136,15.1778,0.6364,-10.4713,-89.9464,-89.5377
0.01,9.33,-8.3189,15.1831,0.5311,-10.5212,-89.9626,-89.5538
0.01,9.33,-8.3231,15.1873,0.4271,-10.616,-89.9756,-89.5668
0.01,9.33,-8.3263,15.1906,0.3224,-10.4324,-89.9857,-89.577
0.01,9.33,-8.3286,15.1929,0.213,-10.1679,-89.9932,-89.5845
0.01,9.33,-8.3298,15.194,0.079,-9.1141,-89.9979,-89.5892